mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
4.286687672138214,0.16619461483094344,0.22579413652420044,0.04071036659219334,10,4,,30,False,"{'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 30, 'bootstrap': False}",0.051402093601743526,0.057427875624686764,0.05302149496263253,0.055641235528488875,0.054373174929387924,0.0023234423281446293,45,0.22771517032218014,0.2290865684238862,0.22976886952872555,0.2292738344528148,0.22896111068190167,0.0007613109641472472
1.6644760370254517,0.20904942212274044,0.2179419994354248,0.028661236840523553,5,4,sqrt,50,True,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.10470849743376387,0.10666388296273,0.10479604926426489,0.10756108453551005,0.1059323785490672,0.0012223861015835374,28,0.21643866698955416,0.21772516285707066,0.21682011269293688,0.21811332049623133,0.21727431575894826,0.0006730158516024781
2.100790321826935,0.19834307455343664,0.2424948811531067,0.023008135445979197,20,1,0.5,50,True,"{'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 50, 'bootstrap': True}",0.10433320069831131,0.10620629233850587,0.10573301316147521,0.1056798817361434,0.10548809698360895,0.0006975591951718348,30,0.22152361014460165,0.22261473369617535,0.22238769419872062,0.22377613607902935,0.22257554352963174,0.0008038671464376752
2.2001144886016846,0.049791571841846585,0.31387317180633545,0.03271217460723022,5,2,log2,50,False,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.04428816980562966,0.04135961154011503,0.04044803128543595,0.04505574007463775,0.0427878881764546,0.0019306023424888706,48,0.2719078365317493,0.27409778080078095,0.27200139921511646,0.27545226131822087,0.2733648194664669,0.0014896610231781109
1.9076507687568665,0.16722157112466418,0.23685699701309204,0.05447115500446989,10,8,0.5,20,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 20, 'bootstrap': True}",0.11861535681256952,0.1246724334240803,0.12028712514731843,0.1220199966393154,0.12139872800582091,0.0022408669078594085,16,0.18922736264888707,0.1893613107959552,0.18966769786051096,0.19089807600992637,0.1897886118288199,0.0006601359275847998
3.9021188616752625,0.20667875244935352,0.2630147933959961,0.021478609131198687,20,2,,30,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 30, 'bootstrap': True}",0.10461049420900148,0.10530176419179937,0.10372058517332283,0.10478856535195302,0.10460535223151918,0.0005703936914803354,31,0.21581720858787967,0.21654300564761375,0.21569074161940782,0.2178860128786363,0.21648424218338438,0.0008722085744474083
1.9221044182777405,0.2815883799620391,0.30560702085494995,0.030080227116955766,10,8,log2,20,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",0.12007786847544843,0.12562263429340015,0.12178160771241597,0.12355471874030699,0.12275920730539289,0.002060177871197287,12,0.18675529035893312,0.1860165611000404,0.18631814802322733,0.18761714532369123,0.18667678620147302,0.0006031079316620351
1.3919455409049988,0.05834450458445052,0.1697472333908081,0.014409151012574072,5,2,sqrt,10,True,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.12626569143346988,0.1352816658369631,0.1310161731429219,0.13309046058923912,0.1314134977506485,0.0033328930911854142,6,0.1738431334300662,0.17139252155519324,0.17285295072995888,0.1738959174628143,0.17299613079450815,0.0010147773938657932
1.4887017011642456,0.12100112865956393,0.3025655150413513,0.052414897823905515,20,8,log2,,True,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.12054227356093794,0.1264038142179713,0.12236976506099972,0.12518020766897797,0.12362401512722174,0.002303220165438441,11,0.18593706650910646,0.18516013888006178,0.1856013493416817,0.18682227597494738,0.18588020767644933,0.0006097103099600949
2.0289916396141052,0.06864417092894409,0.2903323173522949,0.024691552814086623,20,1,log2,50,True,"{'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",0.10536624863003219,0.10700524750000018,0.10464669790808045,0.10764178497881904,0.10616499475423297,0.0012072856671232334,27,0.2210354672117424,0.22067158613572202,0.221933542190491,0.22162861778454856,0.221317303330626,0.0004932163103879618
2.016466200351715,0.15094541109148096,0.20050328969955444,0.022450458970260965,5,1,0.5,10,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",0.1214427395241251,0.12861306807667627,0.12780105407202003,0.12780999230057255,0.1264167134933485,0.0028905888316497564,9,0.18616420359574504,0.18410943969623816,0.18606159991720916,0.18693015578164152,0.18581634974770847,0.00104106384893891
2.209948718547821,0.051214852988771695,0.2975541353225708,0.08191920797729331,20,2,0.5,30,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 30, 'bootstrap': True}",0.10586726738290364,0.10971874390500547,0.10743023582907407,0.1096796571017703,0.10817397605468837,0.0016223006461965307,25,0.214773847996802,0.21594282643482354,0.2157487064877377,0.21636967909603266,0.21570876500384897,0.0005846488952606026
1.9181677103042603,0.10686429747174778,0.34001314640045166,0.035083964651420406,10,4,sqrt,,True,"{'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.10620377373808365,0.10682552022942748,0.10752456874976146,0.10937033443560562,0.10748104928821955,0.001186638475859674,26,0.21401987525097976,0.2157011203775,0.21447561049494535,0.21574980932243104,0.21498660386146404,0.0007564216506507775
2.1220686435699463,0.02783150271074025,0.26308101415634155,0.058128359291634256,20,4,sqrt,30,False,"{'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.10062656222637112,0.10278057052862632,0.10035810874808493,0.10300321621115571,0.10169211442855952,0.001206098795417127,33,0.22148299383696723,0.2223541400254797,0.22265363122618553,0.22359270242345664,0.22252086687802228,0.0007535642144680465
1.4418043494224548,0.14884628162658756,0.2058556079864502,0.042644524845330406,10,4,log2,10,True,"{'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.12626025997169354,0.13626734945520003,0.13182515482238533,0.13410165169342037,0.13211360398567482,0.003726619586826858,5,0.16824705538623996,0.16520420947668513,0.1674763754102242,0.16785935384105122,0.16719674852855013,0.001182221781395818
2.9622746109962463,0.21926274692888129,0.3641393184661865,0.03658944120722179,5,2,0.5,,False,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': None, 'bootstrap': False}",0.04463497930826388,0.039496739186997365,0.04057449271540681,0.041465932765495706,0.04154303599404094,0.0019164723498738582,49,0.27228434040058946,0.27476972478352957,0.272397515202341,0.27584064770114547,0.27382305702190135,0.0015302508225692767
2.069824516773224,0.2437044352487426,0.23946261405944824,0.012714806693513096,5,8,sqrt,30,False,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.11005140518791512,0.11365698946498226,0.11282072977609692,0.11403105908212852,0.1126400458777807,0.0015574658332174463,21,0.20489857269225153,0.20582374022288707,0.20463326032860352,0.20631571155497608,0.20541782119967955,0.0006811996984046018
2.029784858226776,0.06607715786044913,0.273415207862854,0.033739280731776296,5,8,log2,30,False,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",0.11005140518791512,0.11365698946498226,0.11282072977609692,0.11403105908212852,0.1126400458777807,0.0015574658332174463,21,0.20489857269225153,0.20582374022288707,0.20463326032860352,0.20631571155497608,0.20541782119967955,0.0006811996984046018
1.9060087203979492,0.14740871491106694,0.40416985750198364,0.06293184734949286,5,2,sqrt,50,True,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.07933312981976726,0.07620399928080457,0.07849775162646178,0.07876666025138357,0.07820038524460429,0.0011914026751459344,41,0.2487187260147936,0.25066962550901795,0.24920616269839868,0.2515891823591453,0.2500459241453389,0.0011442577802910096
1.8822255730628967,0.13288889588048883,0.18083351850509644,0.03256071124536193,2,8,0.5,10,False,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",0.12600639328903762,0.13501539837094279,0.13016267018123795,0.13238782897099244,0.1308930727030527,0.0033030663311505973,7,0.1723397111562044,0.16942646446723364,0.17137895576159512,0.17254780189304464,0.17142323331951945,0.0012342641991577128
2.1301366686820984,0.07904859097635128,0.27029722929000854,0.027402841631995946,10,8,0.5,30,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 30, 'bootstrap': True}",0.11878527231105651,0.12455302323332673,0.11957695938730761,0.1217610048134028,0.12116906493627341,0.002237120578635522,17,0.18968879954775186,0.1897964417188941,0.1898557013137474,0.19097539166867694,0.19007908356226758,0.0005209308673377716
3.5508190393447876,0.12430009215807002,0.20542055368423462,0.031057196995224707,2,2,,10,False,"{'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'bootstrap': False}",0.09721090406442245,0.1002676250453649,0.10118481825611281,0.10455392578012124,0.10080431828650535,0.002617489350007233,35,0.1788114684648996,0.17223815807545384,0.1784788466218944,0.17722295874707106,0.17668785797732972,0.002636452345407003
1.819270670413971,0.09404624073916529,0.26192063093185425,0.024395974827533806,20,4,log2,20,True,"{'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",0.11360973856883183,0.11820301203990613,0.11587142355552638,0.11713668354224771,0.11620521442662801,0.0017107557753085843,18,0.20071526410948703,0.20073689893714974,0.20107654214379078,0.20238814915390946,0.20122921358608425,0.0006842802784152782
2.3424112200737,0.12674282835772493,0.3033815026283264,0.04070795954995617,10,2,log2,50,False,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.06678764845985619,0.06450752233279522,0.06513372965843056,0.06710896462825522,0.0658844662698343,0.0010925559898237373,43,0.2567106623816341,0.2596437909760969,0.25717445519610016,0.2597290615338911,0.25831449252193056,0.0013820271427379723
4.440726101398468,0.2863314660156572,0.33463579416275024,0.026570798045505033,2,1,,20,True,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 20, 'bootstrap': True}",0.053127481853860736,0.0485220392755078,0.04860924247973952,0.04882413700959731,0.04977072515467634,0.0019411403274194766,47,0.28098052394665163,0.28195318006352765,0.28026385479772475,0.2851038015531987,0.2820753400902757,0.001848418463038948
4.888513445854187,0.07810345841763629,0.24744945764541626,0.06539630187575386,2,8,,30,False,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': None, 'max_depth': 30, 'bootstrap': False}",0.08158177908525832,0.08722342830640617,0.08837462219884218,0.08639427753982731,0.0858935267825835,0.0025868123266829255,39,0.19936800122066833,0.2000683271607162,0.20103562469695513,0.20240227686360268,0.2007185574854856,0.0011382271588442822
3.8029149770736694,0.19347755603776395,0.18825268745422363,0.051784839723787106,5,1,,10,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'bootstrap': False}",0.1001584923226776,0.10020103301419736,0.10099041480573867,0.10197442490522934,0.10083109126196074,0.0007385727012507451,34,0.17980171807317147,0.17313859734593506,0.17908906629666765,0.17806827825435123,0.17752441499253135,0.002606023153263472
4.998530209064484,0.2727232943001945,0.21731489896774292,0.06094649155600193,5,4,,30,False,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 30, 'bootstrap': False}",0.048694836540921105,0.05650281930367884,0.050430703128167886,0.055864994713304306,0.052873338421518035,0.003374517890922606,46,0.231296288040717,0.2316765505065419,0.2325018454442479,0.23164200698618587,0.23177917274442317,0.00044293883242664945
2.941767394542694,0.28300122616512047,0.19067007303237915,0.04053740051720806,10,2,,10,True,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'bootstrap': True}",0.12106804911855162,0.1277762931221278,0.12459880997924022,0.12738363243800244,0.12520669616448052,0.0026851352409472595,10,0.18221940685350746,0.1803075893790388,0.1830847173821204,0.18290164795519548,0.18212834039246553,0.001099555465419758
4.960527181625366,0.08692478307567862,0.19055157899856567,0.021003231927783094,20,2,,20,False,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 20, 'bootstrap': False}",0.05427803605030945,0.06519921210166923,0.06927654113997428,0.06296877668306489,0.06293064149375446,0.005483746214395446,44,0.21793608207997162,0.21570421808233886,0.2167758721736539,0.2215564342370484,0.2179931516432532,0.0022034760000783403
2.3384708166122437,0.23044881293372693,0.2459387183189392,0.04906678206150627,20,1,sqrt,30,False,"{'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.08706495121109892,0.08492040296192471,0.08712665797006025,0.09046227284966468,0.08739357124818714,0.0019819639702767914,37,0.24416748172428204,0.2448472651531297,0.24636309962836322,0.2449914426244294,0.2450923222825511,0.0007969370776528927
5.013217508792877,0.11592942013259104,0.22490447759628296,0.03197050561656194,20,4,,50,False,"{'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 50, 'bootstrap': False}",0.06915247993784479,0.07451317529707946,0.07426131405793057,0.07259522700977206,0.07263054907565672,0.0021390353253708362,42,0.21211333724377635,0.20998049644910155,0.21311780750878362,0.21212767066621652,0.2118348279669695,0.0011454154428243244
1.4298130869865417,0.1913527863508152,0.19173473119735718,0.034089607701903266,2,8,sqrt,10,True,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.1278325841504192,0.13665658265392155,0.13093844452403813,0.13512136611138548,0.1326372443599411,0.0034747885478430096,1,0.16188242143765774,0.15849244564762321,0.1603788365719625,0.16120495753784914,0.16048966529877315,0.0012700966490103217
1.7246522307395935,0.09224745969135109,0.17912811040878296,0.053809530658072494,10,8,0.5,10,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.12780967460350423,0.13704667690368166,0.13106889586260995,0.13454027591913365,0.13261638082223237,0.0034938528191168525,3,0.1677462950971519,0.1648082896312354,0.16681800896146692,0.16685001213523742,0.1665556514562729,0.0010754516838305734
3.5698492527008057,0.0680967980084158,0.21736282110214233,0.013291658826230592,20,8,,,True,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': None, 'max_depth': None, 'bootstrap': True}",0.1129994398403742,0.11789290197851299,0.11167864615462741,0.113863036096851,0.1141085060175914,0.002319275480086317,19,0.19486005120756034,0.1950245782880179,0.19503053205472232,0.19677288002987725,0.19542201039504445,0.0007829199303485721
1.8206530213356018,0.28631964468004106,0.26432931423187256,0.04048689229663721,5,4,log2,50,True,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",0.10470849743376387,0.10666388296273,0.10479604926426489,0.10756108453551005,0.1059323785490672,0.0012223861015835374,28,0.21643866698955416,0.21772516285707066,0.21682011269293688,0.21811332049623133,0.21727431575894826,0.0006730158516024781
1.6674102544784546,0.05041580797969607,0.22151964902877808,0.0371846806014933,5,8,0.5,10,True,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.12780967460350423,0.13704667690368166,0.13106889586261017,0.13454027591913365,0.13261638082223243,0.0034938528191168277,2,0.1677462950971519,0.1648082896312354,0.16681800896146692,0.16685001213523742,0.1665556514562729,0.0010754516838305734
1.229792833328247,0.1724618732484887,0.17859035730361938,0.02582882112588728,2,4,sqrt,10,True,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.1277086442912585,0.13676518935802495,0.13199379358341212,0.1336821351854286,0.13253744060453104,0.00327097122904083,4,0.16869262274693442,0.16562806249755113,0.1676973813501461,0.16859830354516536,0.16765409253494926,0.0012325533524943106
1.8189796805381775,0.19562540815984153,0.31511783599853516,0.06303399937895159,10,1,sqrt,,True,"{'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.08765349275648127,0.08479280655021093,0.08679070538888156,0.0876772164173576,0.08672855527823284,0.0011732916378554528,38,0.2435244729238889,0.24494595323820123,0.24406143086134413,0.2456623674904791,0.24454855612847834,0.0008192279366484078
3.7139171957969666,0.1597533765354628,0.2729055881500244,0.013468677631694055,20,2,,,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'bootstrap': True}",0.10456887575075646,0.10529351703193435,0.10376708840181215,0.10470226161149654,0.10458293569899987,0.0005442814066687429,32,0.2158357872683052,0.21657439779425802,0.21567096158231047,0.21790787484814644,0.21649725537325504,0.0008826238919948521
2.050254702568054,0.17325365946371069,0.17307835817337036,0.032390783340346084,10,2,0.5,10,False,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",0.12342194960238206,0.1305419625838523,0.12873792675528306,0.1283194388459924,0.12775531944687746,0.0026375756861662276,8,0.18200844825361828,0.17931017627215695,0.18084974247455787,0.18257032204669366,0.1811846722617567,0.0012474519418240087
1.8519119620323181,0.05364774908867344,0.23410272598266602,0.0387123183817206,20,8,sqrt,,False,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.11153192255568534,0.11528796853218803,0.11403160002045065,0.11421016251838578,0.11376541340667745,0.001376164286831465,20,0.2032010816538239,0.20364543492602216,0.20320002870750953,0.2046497292663515,0.20367406863842677,0.0005918538869679524
1.766265630722046,0.11260210335382394,0.27161872386932373,0.020826192010444368,20,2,log2,30,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",0.10704223395476153,0.11055196612308049,0.10889156776767839,0.11041623315332827,0.10922550024971217,0.00141911232626152,24,0.21413115014934714,0.21370708635771996,0.21512771779232243,0.21536172821920807,0.2145819206296494,0.0006845661853994621
2.838638722896576,0.2177824685614824,0.27696698904037476,0.033036498705184804,20,1,0.5,,False,"{'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None, 'bootstrap': False}",0.08349929146482005,0.0836867196705503,0.08474392941549613,0.08688745357198602,0.08470434853071312,0.0013467781273066512,40,0.24432202865318986,0.2457695498183492,0.24733758444416165,0.24616713205538288,0.2458990737427709,0.001077614954256083
1.6460363864898682,0.16495370094914727,0.23206084966659546,0.033706417510563066,5,8,log2,30,True,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",0.11985751722009463,0.12506004853711317,0.12227791558941692,0.12325133433132551,0.12261170391948756,0.001877530123247595,13,0.18704539577453272,0.18661506172367515,0.18627113701664377,0.18789965646951812,0.18695781274609244,0.0006090447863271373
1.6773104071617126,0.14534075588343934,0.24827414751052856,0.04904660629425368,10,8,log2,50,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",0.11985751722009463,0.12505754366768018,0.12227791558941692,0.12325133433132551,0.12261107770212931,0.0018767136564616395,15,0.18704539577453283,0.18661294308371013,0.18627113701664377,0.18789965646951812,0.1869572830861012,0.0006093434798030293
2.5483803153038025,0.13631148880347957,0.24638772010803223,0.05506692716821618,20,8,0.5,,False,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': None, 'bootstrap': False}",0.10883134223633995,0.11436124059892783,0.11105479958756737,0.11176652132761189,0.11150347593761176,0.001973424733884537,23,0.20531556331249678,0.2053239098970766,0.20496120238310467,0.20624923718458443,0.20546247819431562,0.00047724529939370856
1.5598143935203552,0.16322002603300717,0.24093931913375854,0.049646284432813416,10,8,log2,,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.11985751722009463,0.12505754366768018,0.12227791558941703,0.12325133433132551,0.12261107770212934,0.0018767136564616347,14,0.18704539577453272,0.18661294308371035,0.18627113701664377,0.18789965646951812,0.18695728308610124,0.0006093434798029938
2.7977351546287537,0.2025793222800657,0.34045785665512085,0.015746074644284486,2,1,sqrt,,False,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.015108445573938312,-0.025885013209776542,-0.0250853540579119,-0.015073633443544177,-0.020288111571292733,0.005204771018383145,50,0.30107605698155604,0.30237240681098676,0.30027193433210153,0.30434244370937646,0.30201571045850517,0.001538231431249996
1.4224214553833008,0.43000255020738426,0.2030242681503296,0.10339388810875949,10,2,log2,50,True,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",0.09421305494307664,0.09350830132623045,0.09262653609431903,0.09403896572193127,0.09359671452138935,0.0006173582252665922,36,0.23291936672174862,0.2341428008672899,0.2336573724632055,0.23553705339869202,0.234064148362734,0.0009554615506913142
